??,??,???
result_data_special,1958,result-data-special-2071296
result_data_special,1961,result-data-special-937444
result_data_special,1965,result-data-special-1113936
result_data_special,1968,result-data-special-1168112
result_data_special,1978,result-data-special-552679
result_data_special,1983,result-data-special-256924
result_data_special,1986,result-data-special-2416631
result_data_special,1993,result-data-special-3392338
result_data_special,2004,result-data-special-3960820
result_data_special,2008,result-data-special-2146369
result_data_special,2014,result-data-special-3627437
result_data_special,2016,result-data-special-1845057
result_data_special,2020,result-data-special-2986259
result_data_special,2022,result-data-special-1206080
result_data_special,2032,result-data-special-834928
result_data_special,2035,result-data-special-2637056
result_data_special,2053,result-data-special-3110275
result_data_special,2069,result-data-special-2678297
result_data_special,2070,result-data-special-2162294
result_data_special,2077,result-data-special-3392338
result_data_special,2080,result-data-special-2492155
result_data_special,2091,result-data-special-2119153
result_data_special,2094,result-data-special-1351071
result_data_special,2098,result-data-special-2416631
result_data_special,2101,result-data-special-3789120
result_data_special,2104,result-data-special-767290
result_data_special,2107,result-data-special-937444
result_data_special,2114,result-data-special-3960187
result_data_special,2126,result-data-special-2746869
result_data_special,2128,result-data-special-3338224
result_data_special,2130,result-data-special-3024418
result_data_special,2134,result-data-special-653443
result_data_special,2135,result-data-special-1845057
result_data_special,2137,result-data-special-1351071
result_data_special,2145,result-data-special-1845057
result_data_special,2146,result-data-special-2075639
result_data_special,2148,result-data-special-937444
result_data_special,2149,result-data-special-877423
result_data_special,2153,result-data-special-3749927
result_data_special,2168,result-data-special-3392338
result_data_special,2178,result-data-special-834928
result_data_special,2196,result-data-special-914558
result_data_special,2204,result-data-special-672752
result_data_special,2209,result-data-special-226061
result_data_special,2217,result-data-special-725035
result_data_special,2218,result-data-special-3789120
result_data_special,2228,result-data-special-2746869
result_data_special,2234,result-data-special-3338224
result_data_special,2239,result-data-special-2298362
result_data_special,2249,result-data-special-1113936
result_data_special,2257,result-data-special-1845057
result_data_special,2258,result-data-special-3960820
result_data_special,2271,result-data-special-3338224
result_data_special,2276,result-data-special-552679
result_data_special,2278,result-data-special-3024418
result_data_special,2284,result-data-special-256924
result_data_special,2304,result-data-special-2177658
result_data_special,2306,result-data-special-1168112
result_data_special,2313,result-data-special-3960187
result_data_special,2315,result-data-special-3960820
result_data_special,2321,result-data-special-3273691
result_data_special,2325,result-data-special-2119153
result_data_special,2327,result-data-special-3789120
result_data_special,2332,result-data-special-653443
result_data_special,2343,result-data-special-226061
result_data_special,2344,result-data-special-173748
result_data_special,2354,result-data-special-914558
result_data_special,2356,result-data-special-552679
result_data_special,2367,result-data-special-653443
result_data_special,2373,result-data-special-1538388
result_data_special,2381,result-data-special-3627437
result_data_special,2386,result-data-special-2075639
result_data_special,2388,result-data-special-264145
result_data_special,2391,result-data-special-511037
result_data_special,2395,result-data-special-3324843
result_data_special,2397,result-data-special-2162294
result_data_special,2404,result-data-special-2377552
result_data_special,2411,result-data-special-1259265
result_data_special,2420,result-data-special-2377552
result_data_special,2428,result-data-special-3749927
result_data_special,2431,result-data-special-2333331
result_data_special,2436,result-data-special-264145
result_data_special,2437,result-data-special-2119153
result_data_special,2445,result-data-special-556533
result_data_special,2446,result-data-special-1845057
result_data_special,2451,result-data-special-971735
result_data_special,2466,result-data-special-2637056
result_data_special,2472,result-data-special-3024418
result_data_special,2475,result-data-special-914558
result_data_special,2476,result-data-special-3110275
result_data_special,2481,result-data-special-2416631
result_data_special,2488,result-data-special-2298362
result_data_special,2490,result-data-special-3110275
result_data_special,2492,result-data-special-2746869
result_data_special,2493,result-data-special-3749927
result_data_special,2505,result-data-special-146131
result_data_special,2507,result-data-special-2177658
result_data_special,2513,result-data-special-914558
result_data_special,2520,result-data-special-2416631
result_data_special,2541,result-data-special-3324843
result_data_special,2549,result-data-special-2492155
result_data_special,2553,result-data-special-1259265
result_data_special,2555,result-data-special-3024418
result_data_special,2564,result-data-special-511037
result_data_special,2578,result-data-special-672752
result_data_special,2580,result-data-special-2986259
result_data_special,2582,result-data-special-961547
result_data_special,2586,result-data-special-3338224
result_data_special,2601,result-data-special-2377552
result_data_special,2609,result-data-special-264145
result_data_special,2613,result-data-special-3777606
result_data_special,2614,result-data-special-1113936
result_data_special,2621,result-data-special-3960820
result_data_special,2626,result-data-special-1113261
result_data_special,2631,result-data-special-3556707
result_data_special,2633,result-data-special-3338224
result_data_special,2635,result-data-special-1168112
result_data_special,2658,result-data-special-2416631
result_data_special,2665,result-data-special-3960820
result_data_special,2670,result-data-special-3749927
result_data_special,2676,result-data-special-1113261
result_data_special,2679,result-data-special-3324843
result_data_special,2682,result-data-special-1113936
result_data_special,2688,result-data-special-672752
result_data_special,2696,result-data-special-556533
result_data_special,2699,result-data-special-2623413
result_data_special,2703,result-data-special-3777606
result_data_special,2706,result-data-special-2298362
result_data_special,2708,result-data-special-3556707
result_data_special,2716,result-data-special-725035
result_data_special,2728,result-data-special-2071296
result_data_special,2729,result-data-special-3789120
result_data_special,2736,result-data-special-2333331
result_data_special,2741,result-data-special-2416631
result_data_special,2743,result-data-special-2162294
result_data_special,2749,result-data-special-3338224
result_data_special,2755,result-data-special-937444
result_data_special,2767,result-data-special-3777606
result_data_special,2774,result-data-special-3392338
result_data_special,2781,result-data-special-2162294
result_data_special,2783,result-data-special-230996
result_data_special,2787,result-data-special-261223
result_data_special,2789,result-data-special-834928
result_data_special,2790,result-data-special-937444
result_data_special,2796,result-data-special-2377552
